schemaVersion,recordType,source,content,collectedAt
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/RT-2'}","{'startupName': 'kyegomez', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855564
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/pi-zero-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855567
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/danijar/crafter'}","{'startupName': 'danijar', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855570
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/felladrin/MiniSearch'}","{'startupName': 'felladrin', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855573
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/RobotLocomotion/pytorch-dense-correspondence'}","{'startupName': 'RobotLocomotion', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855575
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/openbestof/awesome-ai'}","{'startupName': 'openbestof', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855578
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/vixhal-baraiya/microgpt-c'}","{'startupName': 'vixhal-baraiya', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855580
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jeffhj/LM-reasoning'}","{'startupName': 'jeffhj', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855583
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/enformer-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855586
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/abhshkdz/papers'}","{'startupName': 'abhshkdz', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855588
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/re-search/DocProduct'}","{'startupName': 're-search', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855591
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/EmbraceAGI/Awesome-AGI'}","{'startupName': 'EmbraceAGI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855593
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/microsoft/psi'}","{'startupName': 'microsoft', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855596
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/apeman/awesome_computer_science'}","{'startupName': 'apeman', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855599
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Kushal997-das/Project-Guidance'}","{'startupName': 'Kushal997-das', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855601
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/TimefoldAI/timefold-quickstarts'}","{'startupName': 'TimefoldAI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855604
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/watson-developer-cloud/unity-sdk'}","{'startupName': 'watson-developer-cloud', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855606
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Mozilla-Ocho/Memory-Cache'}","{'startupName': 'Mozilla-Ocho', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855609
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/PacificAI/langtest'}","{'startupName': 'PacificAI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855611
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/roclark/sportsipy'}","{'startupName': 'roclark', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855614
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/inoryy/reaver'}","{'startupName': 'inoryy', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855617
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zhvng/open-musiclm'}","{'startupName': 'zhvng', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855619
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/RelevanceAI/vectorhub'}","{'startupName': 'RelevanceAI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855622
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jbexta/AgentPilot'}","{'startupName': 'jbexta', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855625
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ai-ng/2txt'}","{'startupName': 'ai-ng', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855627
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/awslabs/fullstack-solution-template-for-agentcore'}","{'startupName': 'awslabs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855630
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/uber-research/LaneGCN'}","{'startupName': 'uber-research', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855633
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ardamavi/Game-Bot'}","{'startupName': 'ardamavi', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855635
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/FudanSELab/Agent4SE-Paper-List'}","{'startupName': 'FudanSELab', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855638
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/mdipietro09/DataScience_ArtificialIntelligence_Utils'}","{'startupName': 'mdipietro09', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855641
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/typedb/typedb-ml'}","{'startupName': 'typedb', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855644
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/mmdit'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855647
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/yuce/pyswip'}","{'startupName': 'yuce', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855654
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/EricFillion/happy-transformer'}","{'startupName': 'EricFillion', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855659
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/yzfly/Awesome-AGI-Agents'}","{'startupName': 'yzfly', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855663
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/nuwa-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855667
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/dabit3/gpt-travel-advisor'}","{'startupName': 'dabit3', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855671
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/hades217/awesome-ai'}","{'startupName': 'hades217', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855675
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/underneathall/pinferencia'}","{'startupName': 'underneathall', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855680
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Carl-McBride-Ellis/Compendium-of-free-ML-reading-resources'}","{'startupName': 'Carl-McBride-Ellis', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855684
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/classifier-free-guidance-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855688
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/davechurchill/commandcenter'}","{'startupName': 'davechurchill', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855693
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/amitshekhariitbhu/build-your-own-x-machine-learning'}","{'startupName': 'amitshekhariitbhu', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855697
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tgoai/tgo'}","{'startupName': 'tgoai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855701
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kennethreitz/simplemind'}","{'startupName': 'kennethreitz', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855705
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SciPhi-AI/agent-search'}","{'startupName': 'SciPhi-AI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855711
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/crespum/edge-ai'}","{'startupName': 'crespum', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855715
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/subnetmarco/pgmcp'}","{'startupName': 'subnetmarco', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855720
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/codalab/codalab-competitions'}","{'startupName': 'codalab', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855724
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/parti-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855728
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/iTransformer'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855732
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/codota/tabnine-intellij'}","{'startupName': 'codota', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855736
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jasmcaus/ai-math-roadmap'}","{'startupName': 'jasmcaus', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855741
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/OpenHUTB/hutb'}","{'startupName': 'OpenHUTB', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855745
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/404notf0und/Always-Learning'}","{'startupName': '404notf0und', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855749
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/esa/pygmo2'}","{'startupName': 'esa', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855753
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/glample/Arnold'}","{'startupName': 'glample', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855758
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/multigroupco/DMG-Data-Science-Awesome'}","{'startupName': 'multigroupco', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855762
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/egnn-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855766
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Ramakm/AI-ML-Book-References'}","{'startupName': 'Ramakm', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855770
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/philipperemy/deep-learning-bitcoin'}","{'startupName': 'philipperemy', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855774
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/theamrzaki/text_summurization_abstractive_methods'}","{'startupName': 'theamrzaki', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855780
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Mohitkr95/best-data-science-resources'}","{'startupName': 'Mohitkr95', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855785
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kklt92/awesome-ai-extensions'}","{'startupName': 'kklt92', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855789
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/FutureExcited/vibe-rules'}","{'startupName': 'FutureExcited', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855794
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/alibaba/gym-starcraft'}","{'startupName': 'alibaba', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855798
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/different-ai/embedbase'}","{'startupName': 'different-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855802
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/bioint/MetisFL'}","{'startupName': 'bioint', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855809
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Teamlinker/Teamlinker'}","{'startupName': 'Teamlinker', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855814
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/yanshengjia/artificial-intelligence'}","{'startupName': 'yanshengjia', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855818
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Leeroo-AI/mergoo'}","{'startupName': 'Leeroo-AI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855822
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/opendilab/DI-sheep'}","{'startupName': 'opendilab', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855826
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ncounterspecialist/twick'}","{'startupName': 'ncounterspecialist', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855830
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/e2-tts-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855834
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tarun005/FLAVR'}","{'startupName': 'tarun005', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855839
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/subho406/OmniNet'}","{'startupName': 'subho406', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855843
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/neurocult/agency'}","{'startupName': 'neurocult', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855847
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/arcelien/pba'}","{'startupName': 'arcelien', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855852
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/siren-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855856
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/HRNPH/AIwaifu'}","{'startupName': 'HRNPH', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855861
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/explosion/prodigy-recipes'}","{'startupName': 'explosion', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855865
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/GoogleCloudPlatform/genai-for-marketing'}","{'startupName': 'GoogleCloudPlatform', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855869
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Sophia-11/DeepLearningNotes'}","{'startupName': 'Sophia-11', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855873
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/local-attention'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855877
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/stillwater-sc/universal'}","{'startupName': 'stillwater-sc', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855881
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/nschaetti/EchoTorch'}","{'startupName': 'nschaetti', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855886
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/intelligencedev/manifold'}","{'startupName': 'intelligencedev', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855890
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lxe/llavavision'}","{'startupName': 'lxe', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855894
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zc-alexfan/arctic'}","{'startupName': 'zc-alexfan', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855898
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/IBM/clai'}","{'startupName': 'IBM', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855902
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/slot-attention'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855906
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/anarchy-ai/LLM-VM'}","{'startupName': 'anarchy-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855911
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/hsahovic/poke-env'}","{'startupName': 'hsahovic', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855917
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zc-alexfan/hold'}","{'startupName': 'zc-alexfan', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855921
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/mehmetkahya0/AI-Catalog'}","{'startupName': 'mehmetkahya0', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855925
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/operand/agency'}","{'startupName': 'operand', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855930
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zjunlp/OmniThink'}","{'startupName': 'zjunlp', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855934
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/amanchadha/coursera-gan-specialization'}","{'startupName': 'amanchadha', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855938
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/caelan/pddlstream'}","{'startupName': 'caelan', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855942
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/liguge/Journals-of-Prognostics-and-Health-Management'}","{'startupName': 'liguge', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855946
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/D7EAD/liboai'}","{'startupName': 'D7EAD', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855951
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/uoftcprg/pokerkit'}","{'startupName': 'uoftcprg', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855955
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/hpcaitech/SwiftInfer'}","{'startupName': 'hpcaitech', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855959
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/takara-ai/go-attention'}","{'startupName': 'takara-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855963
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ankitshah009/all-about-ai-residency'}","{'startupName': 'ankitshah009', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855967
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/rectified-flow-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855971
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/fei-aiart/courses'}","{'startupName': 'fei-aiart', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855976
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/archinetai/surgeon-pytorch'}","{'startupName': 'archinetai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855980
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/MultiModalMamba'}","{'startupName': 'kyegomez', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855986
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/sinkingsugar/nimtorch'}","{'startupName': 'sinkingsugar', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855990
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/igiagkiozis/CrystalAI'}","{'startupName': 'igiagkiozis', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855994
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/wuhuikai/GP-GAN'}","{'startupName': 'wuhuikai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.855999
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Cledersonbc/tic-tac-toe-minimax'}","{'startupName': 'Cledersonbc', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856003
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/conceptofmind/LaMDA-rlhf-pytorch'}","{'startupName': 'conceptofmind', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856007
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/deployKF/deployKF'}","{'startupName': 'deployKF', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856011
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/Gemini'}","{'startupName': 'kyegomez', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856016
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SamurAIGPT/AI-Faceless-Video-Generator'}","{'startupName': 'SamurAIGPT', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856020
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/sthanhng/yoloface'}","{'startupName': 'sthanhng', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856024
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Yuan-ManX/audio-development-tools'}","{'startupName': 'Yuan-ManX', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856029
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/AmusementClub/vs-mlrt'}","{'startupName': 'AmusementClub', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856033
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/memoakten/ofxMSATensorFlow'}","{'startupName': 'memoakten', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856037
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zimingttkx/AI-Practices'}","{'startupName': 'zimingttkx', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856041
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/afiaka87/clip-guided-diffusion'}","{'startupName': 'afiaka87', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856045
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/diStyApps/Safe-and-Stable-Ckpt2Safetensors-Conversion-Tool-GUI'}","{'startupName': 'diStyApps', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856049
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/NPC-Worldwide/incognide'}","{'startupName': 'NPC-Worldwide', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856055
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/neuml/rag'}","{'startupName': 'neuml', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856060
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/woheller69/gptAssist'}","{'startupName': 'woheller69', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856064
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/robotic-transformer-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856068
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/erreurt/MahjongAI'}","{'startupName': 'erreurt', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856072
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/1duo/awesome-ai-infrastructures'}","{'startupName': '1duo', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856076
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/genielabs/HomeGenie'}","{'startupName': 'genielabs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856080
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/erik-megarad/beebot'}","{'startupName': 'erik-megarad', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856085
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Shuijing725/awesome-robot-social-navigation'}","{'startupName': 'Shuijing725', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856089
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/aws-solutions/qnabot-on-aws'}","{'startupName': 'aws-solutions', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856093
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kuzand/Computer-Vision-Video-Lectures'}","{'startupName': 'kuzand', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856097
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/turing-machines/mentals-ai'}","{'startupName': 'turing-machines', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856101
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/google-deepmind/lab2d'}","{'startupName': 'google-deepmind', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856106
